drugbank_id,drug_name
DB07653,"n-(5,6-diphenylfuro[2,3-d]pyrimidin-4-yl)glycine"
DB07654,"(5,6-diphenyl-furo[2,3-d]pyrimidin-4-ylamino)-acetic"
DB07655,"3-amino-3-benzyl-[4.3.0]bicyclo-1,6-diazanonan-2-one"
DB07657,phosphonic acid 2-dodecanoylamino-hexyl ester propyl ester
DB07658,ac-(d)phe-pro-borolys-oh
DB07659,ac-(d)phe-pro-borohomolys-oh
DB07660,ac-(d)phe-pro-borohomoornithine-oh
DB07661,"1,6-naphthalenediol"
DB07662,pd-168393
DB07663,"2-[(1r)-1-carboxy-2-(4-hydroxyphenyl)ethyl]-1,3-dioxoisoindoline-5-carboxylic acid"
DB07664,k-00546
DB07665,"n-[2-(carbamimidamidooxy)ethyl]-2-{6-cyano-3-[(2,2-difluoro-2-pyridin-2-ylethyl)amino]-2-fluorophenyl}acetamide"
DB07666,"(3r,4s)-1-{6-[3-(methylsulfonyl)phenyl]pyrimidin-4-yl}-4-(2,4,5-trifluorophenyl)pyrrolidin-3-amine"
DB07667,"2-((3',5'-dimethyl-4'-hydroxyphenyl)azo)benzoic acid"
DB07668,alpha-methyl-2-hydroxy-4-diethylaminocinnamic acid
DB07669,"2,3-dimethyl-1,4-naphthoquinone"
DB07670,"n,4-dimethyl-n-(1-phenyl-1h-pyrazol-5-yl)benzenesulfonamide"
DB07671,"2-[1-methylhexyl]-4,6-dinitrophenol"
DB07672,trans-2-(dimethylphenylsilyl)-piperidine-n-oxide
DB07673,(2s)-2-methyl-3-phenylpropanoic acid
DB07674,"o,o-diethyl hydrogen thiophosphate"
DB07675,(2s)-2-ethoxy-3-{4-[2-(10h-phenoxazin-10-yl)ethoxy]phenyl}propanoic acid
DB07676,"3-({[(3s)-3,4-dihydroxybutyl]oxy}amino)-1h,2'h-2,3'-biindol-2'-one"
DB07677,"2-methyl-3,5,7,8-tetrahydro-4h-thiopyrano[4,3-d]pyrimidin-4-one"
DB07678,"(9alpha,13beta,17beta)-2-[(1z)-but-1-en-1-yl]estra-1,3,5(10)-triene-3,17-diol"
DB07679,"(9s,12s)-9-(1-methylethyl)-7,10-dioxo-2-oxa-8,11-diazabicyclo[12.2.2]octadeca-1(16),14,17-triene-12-carboxylic acid"
DB07680,[(1s)-1-(5-chloro-1-benzothien-3-yl)-2-(2-naphthylamino)-2-oxoethyl]phosphonic acid
DB07681,dodecanesulfonate ion
DB07683,"n-(dibenzo[b,d]thiophen-3-ylsulfonyl)-l-valine"
DB07684,5-(dimethylamino)-2-naphthalenesulfonic acid
DB07685,"4-{[5-(cyclohexylmethoxy)[1,2,4]triazolo[1,5-a]pyrimidin-7-yl]amino}benzenesulfonamide"
DB07686,"4-{[5-(cyclohexylamino)[1,2,4]triazolo[1,5-a]pyrimidin-7-yl]amino}benzenesulfonamide"
DB07687,"4-({5-[(4-aminocyclohexyl)amino][1,2,4]triazolo[1,5-a]pyrimidin-7-yl}amino)benzenesulfonamide"
DB07688,"4-{[5-(cyclohexyloxy)[1,2,4]triazolo[1,5-a]pyrimidin-7-yl]amino}benzenesulfonamide"
DB07689,"methyl 1-(4-{[(2,4-diaminopteridin-6-yl)methyl]amino}benzoyl)piperidine-4-carboxylate"
DB07691,"2-({[3-(3,4-dihydroisoquinolin-2(1h)-ylsulfonyl)phenyl]carbonyl}amino)benzoic acid"
DB07692,"1-[(2,6-difluorophenyl)sulfonyl]-4-(2,3-dihydro-1,4-benzodioxin-6-ylsulfonyl)piperazine"
DB07693,"n-(3,5-dibromo-4-hydroxyphenyl)-2,6-dimethylbenzamide"
DB07694,"2,5-dichloro-n-(3,5-dibromo-4-hydroxyphenyl)benzamide"
DB07695,"n-(3,5-dibromo-4-hydroxyphenyl)-4-hydroxy-3,5-dimethylbenzamide"
DB07696,methyl (3s)-3-[(tert-butoxycarbonyl)amino]-4-oxopentanoate
DB07697,"1-(2,3-dihydro-1,4-benzodioxin-6-ylsulfonyl)-4-[(4-methoxyphenyl)sulfonyl]piperazine"
DB07698,"3-(3-aminophenyl)-n-(3-chlorophenyl)pyrazolo[1,5-a]pyrimidin-5-amine"
DB07700,"3-carboxamido-1,3,5(10)-estratrien-17(r)-spiro-2'(5',5'-dimethyl-6'oxo)tetrahydropyran"
DB07701,"1-benzyl-4-[(5,6-dimethoxy-1-indanon-2-yl)methyl]piperidine"
DB07702,17alpha-estriol
DB07703,"(3r,4s,5s,7r,9e,11r,12r)-12-ethyl-4-hydroxy-3,5,7,11-tetramethyloxacyclododec-9-ene-2,8-dione"
DB07704,"6-amino-4-[2-(4-methoxyphenyl)ethyl]-1,7-dihydro-8h-imidazo[4,5-g]quinazolin-8-one"
DB07705,(s)-econazole
DB07706,2-hydroxyestradiol
DB07707,"(9beta,11alpha,13alpha,14beta,17alpha)-11-(methoxymethyl)estra-1(10),2,4-triene-3,17-diol"
DB07708,3-chloro-2-(4-hydroxyphenyl)-2h-indazol-5-ol
DB07710,phenylalanylaminodi(ethyloxy)ethyl benzenesulfonamideaminocarbonylbenzenesulfonamide
DB07711,"(2s,3r)-3-(6-amino-9h-purin-9-yl)nonan-2-ol"
DB07712,3-ethyl-2-(4-hydroxyphenyl)-2h-indazol-5-ol
DB07713,"(1s)-1-{[(4'-methoxy-1,1'-biphenyl-4-yl)sulfonyl]amino}-2-methylpropylphosphonic acid"
DB07714,"6-(3-methyl-1,4-dioxo-1,4-dihydronaphthalen-2-yl)hexanoic acid"
DB07715,emodin
DB07716,"(4z)-2,8:7,12:11,15:14,18:17,22-pentaanhydro-4,5,6,9,10,13,19,20,21-nonadeoxy-d-arabino-d-allo-d-allo-docosa-4,9,20-trienitol"
DB07717,"(5s,8r,9s,10s,13r,14s,17s)-13-{2-[(3,5-difluorobenzyl)oxy]ethyl}-17-hydroxy-10-methylhexadecahydro-3h-cyclopenta[a]phenanthren-3-one"
DB07718,4-hydroxyphenylpyruvic acid
DB07719,"[(3r)-3-(methylcarbamoyl)-2-{[(2-methyl-2-propanyl)oxy]carbonyl}-1,2,3,4-tetrahydro-7-isoquinolinyl]sulfamic acid"
DB07720,epibatidine
DB07721,diethyl 4-methoxyphenyl phosphate
DB07722,3-(4-nitro-phenoxy)-propan-1-ol
DB07723,3-(5-methoxy-1h-indol-3-yl)propanoic acid
DB07724,indeglitazar
DB07726,t-butylhydroquinone
DB07728,"2-[2-(2-fluorophenyl)pyridin-4-yl]-1,5,6,7-tetrahydro-4h-pyrrolo[3,2-c]pyridin-4-one"
DB07729,3-fluoro-n-[3-(1h-tetrazol-5-yl)phenyl]benzamide
DB07730,"5-(3-hydroxyphenyl)isothiazol-3(2h)-one 1,1-dioxide"
DB07731,can-508
DB07732,2-[(2-naphthylsulfonyl)amino]ethyl dihydrogen phosphate
DB07733,"1-methyl-3-trifluoromethyl-1h-thieno[2,3-c]pyrazole-5-carboxylic acid (2-mercapto-ethyl)-amide"
DB07734,n-(1-benzylpiperidin-4-yl)-4-sulfanylbutanamide
DB07735,"n-[1-(2,6-dimethoxybenzyl)piperidin-4-yl]-4-sulfanylbutanamide"
DB07736,(2s)-4-(4-fluorobenzyl)-n-(2-sulfanylethyl)piperazine-2-carboxamide
DB07737,(2s)-4-(4-fluorobenzyl)-n-(3-sulfanylpropyl)piperazine-2-carboxamide
DB07738,"n-[1-(5-bromo-2,3-dimethoxybenzyl)piperidin-4-yl]-4-sulfanylbutanamide"
DB07739,"(3r)-3-(fluoromethyl)-7-(thiomorpholin-4-ylsulfonyl)-1,2,3,4-tetrahydroisoquinoline"
DB07740,"(7r,12r,13r)-13-formyl-12,14-dihydroxy-3,5,7-trimethyltetradeca-2,4-dienoic acid"
DB07741,"4-(1r,3as,4r,8as,8br)-[1-difluoromethyl-2-(4-fluorobenzyl)-3-oxodecahydropyrrolo[3,4-a]pyrrolizin-4-yl]benzamidine"
DB07742,"n-(2,3-difluoro-benzyl)-4-sulfamoyl-benzamide"
DB07743,"s-[5-(trifluoromethyl)-4h-1,2,4-triazol-3-yl] 5-(phenylethynyl)furan-2-carbothioate"
DB07744,z-val-ala-asp fluoromethyl ketone
DB07745,2-{[4-(trifluoromethoxy)benzoyl]amino}ethyl dihydrogen phosphate
DB07746,3-ethyl-6-{[(4-fluorophenyl)sulfonyl]amino}-2-methylbenzoic acid
DB07747,"(3r)-n-(4-chlorophenyl)-3-(hydroxymethyl)-1,2,3,4-tetrahydroisoquinoline-7-sulfonamide"
DB07748,2-({[4-(trifluoromethoxy)phenyl]sulfonyl}amino)ethyl dihydrogen phosphate
DB07749,2-acetylamino-4-methyl-pentanoic acid (1-formyl-2-phenyl-ethyl)-amide
DB07750,"(2r)-1-[4-({4-[(2,5-dichlorophenyl)amino]-2-pyrimidinyl}amino)phenoxy]-3-(dimethylamino)-2-propanol"
DB07751,"(2s)-1-[4-({6-[(2,6-difluorophenyl)amino]-4-pyrimidinyl}amino)phenoxy]-3-(dimethylamino)-2-propanol"
DB07753,"3',5'-difluorobiphenyl-4-carboxylic acid"
DB07754,dcfbc
DB07755,"(2s)-1-[4-({4-[(2,5-dichlorophenyl)amino]-2-pyrimidinyl}amino)phenoxy]-3-(dimethylamino)-2-propanol"
DB07756,"1-[3-({[(4-amino-5-fluoro-2-methylquinolin-3-yl)methyl]thio}methyl)phenyl]-2,2,2-trifluoroethane-1,1-diol"
DB07757,"(9as)-4-bromo-9a-butyl-7-hydroxy-1,2,9,9a-tetrahydro-3h-fluoren-3-one"
DB07758,"5-(2,5-dichlorophenyl)-2-furoic acid"
DB07759,5-[2-(trifluoromethyl)phenyl]-2-furoic acid
DB07760,"3-[(1e,7e)-8-(2,6-dioxo-1,2,3,6-tetrahydropyrimidin-4-yl)-3,6-dioxa-2,7-diazaocta-1,7-dien-1-yl]benzoic acid"
DB07761,"(2r)-1-[4-({6-[(2,6-difluorophenyl)amino]-4-pyrimidinyl}amino)phenoxy]-3-(dimethylamino)-2-propanol"
DB07762,4-(n-acetylamino)-3-[n-(2-ethylbutanoylamino)]benzoic acid
DB07763,"(5s)-3-anilino-5-(2,4-difluorophenyl)-5-methyl-1,3-oxazolidine-2,4-dione"
DB07764,fluorescin
DB07765,"methyl 1-(4-{[(2,4-diaminopteridin-6-yl)methyl](methyl)amino}benzoyl)piperidine-4-carboxylate"
DB07766,"(2z,3e)-2,3'-biindole-2',3(1h,1'h)-dione 3-{o-[(3r)-3,4-dihydroxybutyl]oxime}"
DB07767,ferulic acid
DB07768,epitestosterone
DB07769,s-3-(4-fluorophenoxy)-2-hydroxy-2-methyl-n-[4-nitro-3-(trifluoromethyl)phenyl]propanamide
DB07770,5-(4-fluorophenyl)-3-{[(4-methylphenyl)sulfonyl]amino}thiophene-2-carboxylic acid
DB07771,"[(3,7,11-trimethyl-dodeca-2,6,10-trienyloxycarbamoyl)-methyl]-phosphonic acid"
DB07772,"(1r)-1-{[(4'-methoxy-1,1'-biphenyl-4-yl)sulfonyl]amino}-2-methylpropylphosphonic acid"
DB07773,5-fluoroindole propanol phosphate
DB07775,"3',5'-dibromo-2',4,4',6'-tetrahydroxy aurone"
DB07776,flavone
DB07778,(s)-famoxadone
DB07779,n-({(2s)-1-[(3r)-3-amino-4-(2-fluorophenyl)butanoyl]pyrrolidin-2-yl}methyl)benzamide
DB07780,farnesyl diphosphate
DB07781,n-[[3-fluoro-4-ethoxy-pyrid-2-yl]ethyl]-n'-[5-nitrilomethyl-pyridyl]-thiourea
DB07782,4-amino-2-trifluoromethyl-5-hydroxymethylpyrimidine pyrophosphate
DB07783,1-((1r)-1-(hydroxymethyl)-3-{6-[(3-phenylpropanoyl)amino]-1h-indol-1-yl}propyl)-1h-imidazole-4-carboxamide
DB07784,"[4-(4-acetylamino-phenyl)-3,5-dioxo-4-aza-tricyclo[5.2.2.0 2,6]undec-1-ylcarbamoyloxy]-acetic acid"
DB07785,"1-{(1r,2s)-2-hydroxy-1-[2-(2-naphthyloxy)ethyl]propyl}-1h-imidazone-4-carboxamide"
DB07786,"1-((1r,2s)-1-{2-[2-(4-chlorophenyl)-1,3-benzoxazol-7-yl]ethyl}-2-hydroxypropyl)-1h-imidazole-4-carboxamide"
DB07787,"5-fluoro-1-[4-(4-phenyl-3,6-dihydropyridin-1(2h)-yl)butyl]quinazoline-2,4(1h,3h)-dione"
DB07788,"(3r,5z,8s,9s,11e)-8,9,16-trihydroxy-14-methoxy-3-methyl-3,4,9,10-tetrahydro-1h-2-benzoxacyclotetradecine-1,7(8h)-dione"
DB07789,"1-[5-methyl-2-(trifluoromethyl)furan-3-yl]-3-[5-[2-[[6-(1h-1,2,4-triazol-5-ylamino)pyrimidin-4-yl]amino]ethyl]-1,3-thiazol-2-yl]urea"
DB07790,n-(2-methoxyethyl)-4-({4-[2-methyl-1-(1-methylethyl)-1h-imidazol-5-yl]pyrimidin-2-yl}amino)benzenesulfonamide
DB07791,4-{[4-(1-cyclopropyl-2-methyl-1h-imidazol-5-yl)pyrimidin-2-yl]amino}-n-methylbenzenesulfonamide
DB07792,"(s)-2-chloro-n-(1-(2-(2-hydroxyethylamino)-2-oxoethyl)-2-oxo-1,2,3,4-tetrahydroquinolin-3-yl)-6h-thieno[2,3-b]pyrrole-5-carboxamide"
DB07793,"(2s)-n-[(3s)-1-(2-amino-2-oxoethyl)-2-oxo-1,2,3,4-tetrahydroquinolin-3-yl]-2-chloro-2h-thieno[2,3-b]pyrrole-5-carboxamide"
DB07794,"5-(2-phenylpyrazolo[1,5-a]pyridin-3-yl)-1h-pyrazolo[3,4-c]pyridazin-3-amine"
DB07795,fisetin
DB07796,"(3asr,4rs,8asr,8brs)-4-(2-(4-fluorobenzyl)-1,3-dioxodeacahydropyrrolo[3,4-a] pyrrolizin-4-yl)benzamidine"
DB07797,n-[[3-fluoro-4-ethoxy-pyrid-2-yl]ethyl]-n'-[5-chloro-pyridyl]-thiourea
DB07798,"(3r)-3-(fluoromethyl)-n-(3,3,3-trifluoropropyl)-1,2,3,4-tetrahydroisoquinoline-7-sulfonamide"
DB07800,n-(2-(((5-chloro-2-pyridinyl)amino)sulfonyl)phenyl)-4-(2-oxo-1(2h)-pyridinyl)benzamide
DB07801,n-butyl-3-{[6-(9h-purin-6-ylamino)hexanoyl]amino}benzamide
DB07802,"3,8-dibromo-7-hydroxy-4-methyl-2h-chromen-2-one"
DB07803,2-phenyl-1h-imidazole-4-carboxylic acid
DB07804,"5-(5-chloro-2-thienyl)-n-{(3s)-1-[(1s)-1-methyl-2-morpholin-4-yl-2-oxoethyl]-2-oxopyrrolidin-3-yl}-1h-1,2,4-triazole-3-sulfonamide"
DB07805,"3-chloro-2,2-dimethyl-n-[4-(trifluoromethyl)phenyl]propanamide"
DB07806,"(2r,4s)-2-[(r)-benzylcarbamoyl-phenylacetyl-methyl]-5,5-dimethyl-thiazolidine-4-carboxylic acid"
DB07807,"(3r,4r,5r)-5-(hydroxymethyl)-1-(3-phenylpropyl)piperidine-3,4-diol"
DB07808,"(1s,2r)-2-[(2,5-difluorophenyl)carbamoyl]cyclopropanecarboxylic acid"
DB07809,4-({[4-(3-methylbenzoyl)pyridin-2-yl]amino}methyl)benzenecarboximidamide
DB07810,phloretin
DB07811,"n-cyclopropyl-2',6-dimethyl-4'-(5-methyl-1,3,4-oxadiazol-2-yl)biphenyl-3-carboxamide"
DB07812,"n-[(1s)-2-amino-1-phenylethyl]-5-(1h-pyrrolo[2,3-b]pyridin-4-yl)thiophene-2-carboxamide"
DB07813,glycylalanyl-n-2-naphthyl-l-prolineamide
DB07814,gibberellic acid
DB07815,gibberellin a4
DB07816,n-(p-cyanophenyl)-n'-diphenylmethyl-guanidine-acetic acid
DB07817,"1-{3-[(4-pyridin-2-ylpiperazin-1-yl)sulfonyl]phenyl}-3-(1,3-thiazol-2-yl)urea"
DB07818,"(2e)-3-(2,4-dichlorophenyl)-n-hydroxyacrylamide"
DB07819,(2e)-3-(4-chlorophenyl)-n-hydroxyacrylamide
DB07820,"6-(3',5'-dimethylbenzyl)-1-ethoxymethyl-5-isopropyluracil"
DB07821,"(1r)-1,2,2-trimethylpropyl (r)-methylphosphinate"
DB07823,"(2s)-2-[(3ar,4r,7s,7as)-1,3-dioxooctahydro-2h-4,7-methanoisoindol-2-yl]propanoic acid"
DB07824,"4-ethyl-5-methyl-2-(1h-tetrazol-5-yl)-1,2-dihydro-3h-pyrazol-3-one"
DB07825,(3s)-1-(4-acetylphenyl)-5-oxopyrrolidine-3-carboxylic acid
DB07826,2-[4-chloro-2-(phenylcarbonyl)phenoxy]-n-phenylacetamide
DB07827,"4-{[1-methyl-2,4-dioxo-6-(3-phenylprop-1-yn-1-yl)-1,4-dihydroquinazolin-3(2h)-yl]methyl}benzoic acid"
DB07829,4-[3-(4-fluorophenyl)-1h-pyrazol-4-yl]pyridine
DB07830,"(4r,5r)-5-amino-1-[2-(1,3-benzodioxol-5-yl)ethyl]-4-(2,4,5-trifluorophenyl)piperidin-2-one"
DB07831,"2-{[(6-oxo-1,6-dihydropyridin-3-yl)methyl]amino}-n-[4-propyl-3-(trifluoromethyl)phenyl]benzamide"
DB07832,"4-{4-[(5-hydroxy-2-methylphenyl)amino]quinolin-7-yl}-1,3-thiazole-2-carbaldehyde"
DB07833,"n-(3-cyanophenyl)-2'-methyl-5'-(5-methyl-1,3,4-oxadiazol-2-yl)-4-biphenylcarboxamide"
DB07834,"n-(cyclopropylmethyl)-2'-methyl-5'-(5-methyl-1,3,4-oxadiazol-2-yl)biphenyl-4-carboxamide"
DB07835,"n~3~-cyclopropyl-n~4~'-(cyclopropylmethyl)-6-methylbiphenyl-3,4'-dicarboxamide"
DB07836,1-decyl-3-trifluoro ethyl-sn-glycero-2-phosphomethanol
DB07837,"[4-(5-naphthalen-2-yl-1h-pyrrolo[2,3-b]pyridin-3-yl)phenyl]acetic acid"
DB07838,(z)-3-benzyl-5-(2-hydroxy-3-nitrobenzylidene)-2-thioxothiazolidin-4-one
DB07839,"n~2~-1,3-benzoxazol-2-yl-3-cyclohexyl-n-{2-[(4-methoxyphenyl)amino]ethyl}-l-alaninamide"
DB07840,"(e)-[4-(3,5-difluorophenyl)-3h-pyrrolo[2,3-b]pyridin-3-ylidene](3-methoxyphenyl)methanol"
DB07841,geranylgeranyl diphosphate
DB07842,(2s)-2-(4-ethylphenoxy)-3-phenylpropanoic acid
DB07843,5-chloro-n-{(3s)-1-[(1s)-1-methyl-2-morpholin-4-yl-2-oxoethyl]-2-oxopyrrolidin-3-yl}-1-benzothiophene-2-sulfonamide
DB07844,6-chloro-n-{(3s)-1-[(1s)-1-methyl-2-morpholin-4-yl-2-oxoethyl]-2-oxopyrrolidin-3-yl}-1-benzothiophene-2-sulfonamide
DB07845,"2-fluoro-6-{[2-({2-methoxy-4-[(methylsulfonyl)methyl]phenyl}amino)-7h-pyrrolo[2,3-d]pyrimidin-4-yl]amino}benzamide"
DB07846,"(3,4,8b-trimethyl-3-oxido-2,3a-dihydro-1h-pyrrolo[2,3-b]indol-3-ium-7-yl) n-(2-ethylphenyl)carbamate"
DB07847,6-chloro-n-{(3s)-1-[(1s)-1-methyl-2-(4-morpholinyl)-2-oxo ethyl]-2-oxo-3-pyrrolidinyl}-2-naphthalenesulfonamide
DB07848,5-chloro-n-{(3s)-1-[(2s)-1-(4-morpholinyl)-1-oxo-2-propanyl]-2-oxo-3-pyrrolidinyl}-1h-indole-2-sulfonamide
DB07849,s-nonyl-cysteine
DB07850,"(1r,2s)-2-(5-thioxo-4,5-dihydro-1h-1,2,4-triazol-3-yl)cyclohexanecarboxylic acid"
DB07851,"(3r,4s)-1-(3,4-dimethoxyphenyl)-3-(3-methylphenyl)piperidin-4-amine"
DB07852,"1-(3,5-dichlorophenyl)-5-methyl-1h-1,2,4-triazole-3-carboxylic acid"
DB07853,"2-[4-[4-[(5-cyclopropyl-1h-pyrazol-3-yl)amino]quinazolin-2-yl]iminocyclohexa-2,5-dien-1-yl]acetonitrile"
DB07854,n-methyl-1-[4-(9h-purin-6-yl)phenyl]methanamine
DB07855,(s)-1-phenyl-1-[4-(9h-purin-6-yl)phenyl]methanamine
DB07856,6-{4-[4-(4-chlorophenyl)piperidin-4-yl]phenyl}-9h-purine
DB07857,(2r)-2-(4-chlorophenyl)-2-[4-(1h-pyrazol-4-yl)phenyl]ethanamine
DB07858,(2s)-2-(4-chlorophenyl)-2-[4-(1h-pyrazol-4-yl)phenyl]ethanamine
DB07859,4-(4-chlorophenyl)-4-[4-(1h-pyrazol-4-yl)phenyl]piperidine
DB07860,(2r)-2-(4-chlorophenyl)-2-phenylethanamine
DB07861,(2r)-n-hydroxy-3-naphthalen-2-yl-2-[(naphthalen-2-ylsulfonyl)amino]propanamide
DB07862,"7-(1-ethyl-propyl)-7h-pyrrolo-[3,2-f]quinazoline-1,3-diamine"
DB07863,2-chloro-5-nitro-n-phenylbenzamide
DB07864,4-[(cyclopropylethynyl)oxy]-6-fluoro-3-isopropylquinolin-2(1h)-one
DB07865,3-(1h-tetrazol-5-ylamino)cyclohex-2-en-1-one
DB07866,"(5s)-2-(cyclooctylamino)-5-methyl-5-propyl-1,3-thiazol-4(5h)-one"
DB07867,6-chloro-4-(cyclohexyloxy)-3-propylquinolin-2(1h)-one
DB07868,6-chloro-4-(cyclohexylsulfanyl)-3-propylquinolin-2(1h)-one
DB07869,6-chloro-4-[(r)-cyclohexylsulfinyl]-3-propyl-2(1h)-quinolinone
DB07870,haloxyfop-p
DB07871,6-chloro-4-(cyclohexyloxy)-3-isopropylquinolin-2(1h)-one
DB07872,5-chloro-n-[(3r)-1-(2-{[2-fluoro-4-(2-oxopyridin-1(2h)-yl)phenyl]amino}-2-oxoethyl)pyrrolidin-3-yl]thiophene-2-carboxamide
DB07873,lauryl alcohol diphosphonic acid
DB07874,"(6s)-2-amino-6-(3'-methoxybiphenyl-3-yl)-3,6-dimethyl-5,6-dihydropyrimidin-4(3h)-one"
DB07875,"5-chloro-thiophene-2-carboxylic acid ((3s,4s)-1-{[2-fluoro-4-(2-oxo-2h-pyridin-1-yl)-phenylcarbamoyl]-methyl}-4-hydroxy-pyrrolidin-3-yl)-amide"
DB07876,(s)-2-methyl-1-[(4-methyl-5-isoquinoline)sulfonyl]-homopiperazine
DB07877,"8-(6-bromo-benzo[1,3]dioxol-5-ylsulfanyl)-9-(3-isopropylamino-propyl)-adenine"
DB07878,"n-[(1s)-1-{1-[(1r,3e)-1-acetylpent-3-en-1-yl]-1h-1,2,3-triazol-4-yl}-1,2-dimethylpropyl]benzamide"
DB07879,"n-hydroxy-5-[(3-phenyl-5,6-dihydroimidazo[1,2-a]pyrazin-7(8h)-yl)carbonyl]thiophene-2-carboxamide"
DB07880,2-((4'-hydroxyphenyl)-azo)benzoic acid
DB07881,n-{[2-({[1-(4-carboxybutanoyl)amino]-2-phenylethyl}-hydroxyphosphinyl)oxy]acetyl}-2-phenylethylamine
DB07882,"4-{4-[2-(1a,7a-dimethyl-4-oxy-octahydro-1-oxa-4-aza-cyclopropa[a]naphthalen-4-yl) -acetylamino]-phenylcarbamoyl}-butyric acid"
DB07883,(2-amino-3-phenyl-bicyclo[2.2.1]hept-2-yl)-phenyl-methanone
DB07884,opaviraline
DB07885,talviraline
DB07887,"(r)-1-(4-(4-(hydroxymethyl)-1,3,2-dioxaborolan-2-yl)benzyl)guanidine"
DB07888,"3-(4-hydroxyphenyl)-4,5-dihydro-5-isoxazole-acetic acid methyl ester"
DB07889,"(2s)-1-(dimethylamino)-3-(4-{[4-(2-methylimidazo[1,2-a]pyridin-3-yl)-2-pyrimidinyl]amino}phenoxy)-2-propanol"
DB07890,4-(2-hydroxyphenylthio)-1-butenylphosphonic acid
DB07891,estradiol hemisuccinate
DB07892,1-(2-hydroxyethyloxymethyl)-6-phenyl thiothymine
DB07893,phenyl[1-(n-succinylamino)pentyl]phosphonate
DB07894,4-(2-hydroxy-4-fluorophenylthio)-butylphosphonic acid
DB07895,alpha-hydroxyfarnesylphosphonic acid
DB07896,(2s)-hydroxy(4-hydroxyphenyl)ethanoic acid
DB07897,1-(hydroxymethyleneamino)-8-hydroxy-octane
DB07898,"(2r)-3-[(tetrahydroxyphosphoranyl)oxy]-1,2-propanediyl dibutanoate"
DB07899,(2s) n-acetyl-l-alanyl-αl-phenylalanyl-chloroethylketone
DB07900,3-formyl-2-hydroxy-5-methyl-hexanoic acid hydroxyamide
DB07901,5-chloro-6-methyl-n-(2-phenylethyl)-2-pyridin-2-ylpyrimidin-4-amine
DB07902,"tert-butyl {2-[(1,3-thiazol-2-ylamino)carbonyl]pyridin-3-yl}carbamate"
DB07903,"3-[(2,2-dimethylpropanoyl)amino]-n-1,3-thiazol-2-ylpyridine-2-carboxamide"
DB07905,hypothemycin
DB07906,"[(3r)-7-nitro-1,2,3,4-tetrahydroisoquinolin-3-yl]methanol"
DB07907,(2s)-2-hydroxyoctanoic acid
DB07908,7-hydroxy-4-methyl-3-(2-hydroxy-ethyl)coumarin
DB07909,"(1s,2s,5s)2-(4-glutaridylbenzyl)-5-phenyl-1-cyclohexanol"
DB07910,"(2s)-2-amino-3-phenylpropane-1,1-diol"
DB07911,"(3e)-2,6-dioxo-6-phenylhex-3-enoate"
DB07912,2-oxoheptylphosphonic acid
DB07913,homophenylalaninylmethane
DB07914,"2-hydroxy-6-oxo-6-phenyl-2,4-hexadienoic acid"
DB07915,"(2e,4e)-2-hydroxy-6-oxo-6-phenyl-2,4-hexadienoic acid"
DB07916,3-{6-[(8-hydroxy-quinoline-2-carbonyl)-amino]-2-thiophen-2-yl-hexanoylamino}-4-oxo-butyri acid
DB07917,4-(benzhydryloxy)-1-[3-(1h-tetraazol-5-yl)propyl]piperidine
DB07918,2-heptyl-4-hydroxyquinoline n-oxide
DB07919,harmine
DB07920,n-oxo-2-[(4-phenylphenyl)sulfonylamino]ethanamide
DB07921,2-[(4-fluorophenyl)sulfonylamino]-n-oxo-ethanamide
DB07922,n-oxo-2-(phenylsulfonylamino)ethanamide
DB07923,octyl alpha-l-altropyranoside
DB07924,octyl beta-d-galactopyranoside
DB07925,4-(2-hydroxyphenylsulfinyl)-butylphosphonic acid
DB07926,n-[3-(n'-hydroxycarboxamido)-2-(2-methylpropyl)-propanoyl]-o-tyrosine-n-methylamide
DB07927,3-[(4-carboxy-2-hydroxyphenyl)sulfamoyl]-2-thiophenecarboxylic acid
DB07928,n-(2-oxotetrahydrofuran-3-yl)octanamide
DB07929,"n-(tert-butyl)-3,5-dimethyl-n'-[(5-methyl-2,3-dihydro-1,4-benzodioxin-6-yl)carbonyl]benzohydrazide"
DB07930,(3r)-3-hydroxydodecanoic acid
DB07931,hexestrol
DB07932,"dimethyl (1r,4s)-5,6-bis(4-hydroxyphenyl)-7-oxabicyclo[2.2.1]hepta-2,5-diene-2,3-dicarboxylate"
DB07933,erteberel
DB07934,[[cyclohexanesulfonyl-glycyl]-3[pyridin-4-yl-aminomethyl]alanyl]piperidine
DB07935,"5-[(5-fluoro-3-methyl-1h-indazol-4-yl)oxy]benzene-1,3-dicarbonitrile"
DB07936,n-(4-{[(3s)-3-(dimethylamino)pyrrolidin-1-yl]carbonyl}phenyl)-5-fluoro-4-[2-methyl-1-(1-methylethyl)-1h-imidazol-5-yl]pyrimidin-2-amine
DB07937,"2-butoxy-9-(2,6-difluorobenzyl)-n-(2-morpholin-4-ylethyl)-9h-purin-6-amine"
DB07938,(s)-iclaprim
DB07939,n-(3-mercaptopropanoyl)-d-alanine
DB07940,"9-(3-iodobenzylamino)-1,2,3,4-tetrahydroacridine"
DB07941,ph-797804
DB07942,2-fluoro-4-[4-(4-fluorophenyl)-1h-pyrazol-3-yl]pyridine
DB07943,sd-0006
DB07944,n-{3-methyl-5-[2-(pyridin-4-ylamino)-ethoxy]-phenyl}-benzenesulfonamide
